5.000000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000178e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000355e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000533e-01 -1.999987500000000029e+00 3.999960937500000036e+00 9.999937500000000146e-01 9.999921874999999627e-01 5.580277423364818920e-04
5.799999999999999600e-01 -1.999943749999999909e+00 3.999804687500000178e+00 9.999875000000000291e-01 9.999726562499999805e-01 1.411859022030724151e-03
5.999999999999999778e-01 -1.999975000000000058e+00 3.999921875000000071e+00 9.999937500000000146e-01 9.999882812500000551e-01 9.721944444349459946e-04
6.199999999999999956e-01 -1.999981250000000044e+00 3.999921875000000071e+00 9.999937500000000146e-01 9.999921874999999627e-01 -1.300874739828735967e-04
6.400000000000000133e-01 -1.999975000000000058e+00 3.999921875000000071e+00 9.999937500000000146e-01 9.999882812500000551e-01 8.544677734291517002e-04
6.600000000000000311e-01 -1.999912499999999982e+00 3.999687499999999840e+00 9.999749999999999472e-01 9.999570312500000169e-01 1.377129247017677737e-03
6.800000000000000488e-01 -1.999975000000000058e+00 3.999921875000000071e+00 9.999937500000000146e-01 9.999882812500000551e-01 7.568987889199404323e-04
6.999999999999999556e-01 -1.999956250000000102e+00 3.999843750000000142e+00 9.999875000000000291e-01 9.999804687500000178e-01 6.121823979444288889e-04
7.199999999999999734e-01 -1.999837499999999935e+00 3.999414062500000089e+00 9.999562499999999909e-01 9.999218749999999600e-01 1.976422646613421475e-03
7.399999999999999911e-01 -1.999818749999999978e+00 3.999375000000000124e+00 9.999562499999999909e-01 9.999179687500000524e-01 2.920880889345557532e-03
7.600000000000000089e-01 -1.999800000000000022e+00 3.999296875000000195e+00 9.999500000000000055e-01 9.999062499999999964e-01 2.682409972296573297e-03
7.800000000000000266e-01 -1.999731249999999960e+00 3.999062499999999964e+00 9.999312500000000492e-01 9.998749999999999583e-01 3.614142628208152908e-03
8.000000000000000444e-01 -1.999806250000000007e+00 3.999335937500000160e+00 9.999500000000000055e-01 9.999101562500000151e-01 2.772499023440122123e-03
8.199999999999999512e-01 -1.999449999999999950e+00 3.998085937499999964e+00 9.998624999999999874e-01 9.997421874999999902e-01 6.796787626413000778e-03
8.399999999999999689e-01 -1.999531249999999982e+00 3.998359375000000160e+00 9.998812500000000547e-01 9.997812499999999547e-01 5.309643388615706630e-03
8.599999999999999867e-01 -1.999181249999999910e+00 3.997148437499999929e+00 9.997937500000000366e-01 9.996132812500000409e-01 9.145855022987261010e-03
8.800000000000000044e-01 -1.998862499999999986e+00 3.996054687500000036e+00 9.997125000000000039e-01 9.994609374999999796e-01 1.246680978822201948e-02
9.000000000000000222e-01 -1.999056249999999979e+00 3.996679687499999911e+00 9.997624999999999984e-01 9.995546874999999831e-01 8.963888117283795240e-03
9.200000000000000400e-01 -1.998718750000000099e+00 3.995546875000000053e+00 9.996749999999999803e-01 9.993945312499999956e-01 1.266981849597297038e-02
9.399999999999999467e-01 -1.998156250000000078e+00 3.993593750000000053e+00 9.995312499999999822e-01 9.991210937500000222e-01 1.748031844159443626e-02
9.599999999999999645e-01 -1.998075000000000045e+00 3.993281249999999893e+00 9.995125000000000259e-01 9.990859374999999654e-01 1.697125651040847644e-02
9.799999999999999822e-01 -1.997568749999999893e+00 3.991523437500000160e+00 9.993874999999999842e-01 9.988515624999999565e-01 2.070015032799913182e-02
1.000000000000000000e+00 -1.997068749999999948e+00 3.989765624999999982e+00 9.992562499999999570e-01 9.986093750000000213e-01 2.371252437500004362e-02
1.020000000000000018e+00 -1.996312499999999934e+00 3.987148437500000142e+00 9.990624999999999645e-01 9.982539062499999893e-01 2.898638744714403595e-02
1.040000000000000036e+00 -1.996112499999999956e+00 3.986484374999999858e+00 9.990062499999999845e-01 9.981484375000000409e-01 2.987074473003032207e-02
1.060000000000000053e+00 -1.995506250000000037e+00 3.984375000000000000e+00 9.988437500000000302e-01 9.978554687499999742e-01 3.317630773851400899e-02
1.080000000000000071e+00 -1.994874999999999954e+00 3.982187500000000213e+00 9.986812499999999648e-01 9.975468750000000551e-01 3.650527263375229897e-02
1.100000000000000089e+00 -1.993637499999999951e+00 3.978007812500000018e+00 1.440812499999999940e-01 9.968671875000000293e-01 4.518784917355925940e-02
1.120000000000000107e+00 -1.992412499999999920e+00 3.973749999999999893e+00 9.980312500000000364e-01 9.963554687500000284e-01 5.156160514987280508e-02
1.139999999999999902e+00 -1.992206249999999956e+00 3.973007812500000124e+00 9.979624999999999746e-01 9.962499999999999689e-01 5.074878376038989558e-02
1.159999999999999920e+00 -1.991200000000000081e+00 3.969609375000000107e+00 -7.289875000000000105e-01 9.957500000000000240e-01 5.626557669440770265e-02
1.179999999999999938e+00 -1.989749999999999908e+00 3.964453124999999911e+00 9.973499999999999588e-01 9.950859374999999618e-01 6.145432347027195846e-02
1.199999999999999956e+00 -1.987862500000000088e+00 3.958203124999999822e+00 -4.707493750000000254e-01 9.940585937500000524e-01 7.339784548610556181e-02
1.219999999999999973e+00 -1.986987499999999907e+00 3.955000000000000071e+00 9.965874999999999595e-01 9.937070312500000391e-01 7.396586771029760310e-02
1.239999999999999991e+00 -1.985675000000000079e+00 3.950546875000000124e+00 9.962374999999999980e-01 9.930585937500000515e-01 7.951789151924955334e-02
1.260000000000000009e+00 -1.983762500000000095e+00 3.944062499999999805e+00 9.956937500000000441e-01 9.920859374999999591e-01 8.817176713277175004e-02
1.280000000000000027e+00 -1.983018750000000052e+00 3.941328125000000071e+00 9.955625000000000169e-01 9.918046874999999485e-01 8.754650535583441417e-02
1.300000000000000044e+00 -1.980762499999999982e+00 3.933906250000000160e+00 9.949062499999999920e-01 9.906367187500000338e-01 9.927733579881929671e-02
1.320000000000000062e+00 -1.977731249999999941e+00 3.923437499999999911e+00 -8.856812499999999755e-01 9.891562499999999591e-01 1.103452963584743429e-01
1.340000000000000080e+00 -1.975843749999999899e+00 3.916875000000000107e+00 9.935687500000000005e-01 9.881874999999999964e-01 1.150944583286958312e-01
1.360000000000000098e+00 -1.973506250000000017e+00 3.909414062499999787e+00 9.927749999999999631e-01 9.869179687500000409e-01 1.270514161845784085e-01
1.379999999999999893e+00 -1.969675000000000065e+00 3.896398437499999812e+00 1.385818749999999933e-01 9.850312500000000249e-01 1.409689718546482951e-01
