2.100000000000001421e+00 -4.222688319999999749e+02 1.795484962560000131e+05 2.210043200000000070e+02 4.927292147200000181e+04
2.150000000000001243e+00 -4.114522240000000011e+02 1.705681187839999911e+05 2.152795519999999954e+02 4.687387552000000142e+04
2.200000000000001510e+00 -4.068364159999999856e+02 1.664217579520000145e+05 2.160797919999999976e+02 4.692819049600000290e+04
2.250000000000001776e+00 -3.872074880000000121e+02 1.515351851519999909e+05 -1.994280640000000062e+02 4.066163244799999666e+04
2.300000000000001599e+00 -3.323585600000000113e+02 1.131160065279999981e+05 -1.097492639999999966e+02 2.012616316799999913e+04
2.350000000000001421e+00 -3.530357759999999985e+02 1.265822484479999985e+05 3.333632000000000062e+01 3.116538195199999973e+04
2.400000000000001688e+00 -3.138066559999999754e+02 1.001589831680000061e+05 -4.018822399999999817e+01 1.893800659200000155e+04
2.450000000000001954e+00 -2.924346239999999852e+02 8.669748019200000272e+04 -3.226177599999999757e+01 1.341591344000000026e+04
2.500000000000001776e+00 -3.013015040000000226e+02 9.252155673599999864e+04 -1.059877599999999944e+02 1.643019183999999950e+04
2.550000000000001599e+00 -2.877961280000000102e+02 8.440467724800000724e+04 5.555281599999999997e+01 1.479751862400000027e+04
2.600000000000001865e+00 -2.730113920000000007e+02 7.613699225599999772e+04 -5.199203200000000180e+01 1.151894412799999918e+04
2.650000000000002132e+00 -2.585282879999999750e+02 6.796602022400000715e+04 -1.105859200000000087e+01 7.342434559999999692e+03
2.700000000000001954e+00 -2.511901760000000081e+02 6.423436147199999687e+04 2.779683199999999843e+01 5.637695743999999650e+03
2.750000000000001776e+00 -2.407786560000000122e+02 5.891509440000000177e+04 -2.712921599999999955e+01 5.250859712000000400e+03
2.800000000000002043e+00 -2.233380160000000103e+02 5.102852313600000343e+04 8.579936000000000007e+00 3.769816768000000138e+03
2.850000000000002309e+00 -2.249441919999999868e+02 5.153081676799999696e+04 -2.080596800000000002e+01 3.293803488000000016e+03
2.900000000000002132e+00 -2.247645119999999963e+02 5.161242918400000053e+04 -1.384979200000000077e+01 3.998495359999999891e+03
2.950000000000001954e+00 -2.133328640000000007e+02 4.646797977600000013e+04 9.524224000000000245e+00 3.132176959999999781e+03
3.000000000000002220e+00 -2.072926400000000058e+02 4.380752217599999858e+04 1.207119999999999926e+01 3.366901695999999902e+03
3.050000000000002487e+00 -2.022257280000000037e+02 4.165009843199999887e+04 4.677167999999999992e+00 2.532886559999999918e+03
3.100000000000002309e+00 -2.025392960000000073e+02 4.188284582400000363e+04 -3.138527999999999984e+00 3.506477440000000115e+03
3.150000000000002132e+00 -1.936063039999999944e+02 3.832654886399999668e+04 -7.931887999999999828e+00 2.102489184000000023e+03
3.200000000000002398e+00 -1.977415680000000009e+02 4.010807142400000157e+04 8.441855999999999582e+00 2.252011520000000019e+03
3.250000000000002665e+00 -1.844018560000000093e+02 3.478422963200000231e+04 1.565353600000000078e+01 1.558493952000000036e+03
3.300000000000002487e+00 -1.874725119999999947e+02 3.594299929600000178e+04 -4.275071999999999761e+00 2.017685312000000067e+03
3.350000000000002309e+00 -1.803692159999999944e+02 3.333673676800000248e+04 1.302975999999999912e+00 1.697309056000000055e+03
3.400000000000002576e+00 -1.796200000000000045e+02 3.301567244799999753e+04 1.155204799999999921e+01 1.921181471999999985e+03
3.450000000000002842e+00 -1.691046719999999937e+02 2.936149183999999877e+04 1.026412799999999947e+01 1.477023552000000109e+03
3.500000000000002665e+00 -1.690277120000000082e+02 2.928698291199999949e+04 4.287247999999999948e+00 1.693075808000000052e+03
3.550000000000002487e+00 -1.652550400000000081e+02 2.805042022400000133e+04 -5.077359999999999651e+00 1.402632223999999951e+03
3.600000000000002753e+00 -1.610956480000000113e+02 2.668271961599999850e+04 5.701600000000000001e+00 1.390828735999999935e+03
3.650000000000003020e+00 -1.593681919999999934e+02 2.619873407999999836e+04 -5.312943999999999889e+00 1.294470943999999918e+03
3.700000000000002842e+00 -1.586965759999999932e+02 2.590390809599999920e+04 -1.757168000000000063e+00 1.496782304000000067e+03
3.750000000000002665e+00 -1.569430720000000008e+02 2.537375065600000016e+04 3.245503999999999944e+00 1.411041216000000077e+03
3.800000000000002931e+00 -1.533988160000000107e+02 2.424220223999999871e+04 6.320191999999999588e+00 1.244129727999999886e+03
3.850000000000003197e+00 -1.491502399999999966e+02 2.298337830400000166e+04 -5.912160000000000082e+00 1.304240960000000086e+03
3.900000000000003020e+00 -1.483632959999999912e+02 2.277862719999999899e+04 -8.042464000000000723e+00 1.177100864000000001e+03
3.950000000000002842e+00 -1.473163199999999904e+02 2.237577203200000076e+04 -1.466143999999999892e+00 1.215938495999999986e+03
4.000000000000003553e+00 -1.429961279999999988e+02 2.123834560000000056e+04 5.728559999999999874e+00 1.113225247999999965e+03
4.050000000000003375e+00 -1.396998719999999992e+02 2.021122035200000028e+04 1.947055999999999898e+00 1.090576031999999941e+03
4.100000000000003197e+00 -1.381038399999999911e+02 1.978160217600000033e+04 -3.215536000000000172e+00 9.109615039999999908e+02
4.150000000000003020e+00 -1.344053759999999897e+02 1.869391513599999962e+04 1.496752000000000082e+00 9.635017920000000231e+02
4.200000000000002842e+00 -1.314298239999999964e+02 1.785898316799999884e+04 -2.770912000000000042e+00 9.569747200000000475e+02
4.250000000000003553e+00 -1.318489600000000053e+02 1.801617689600000085e+04 -1.265007999999999910e+00 9.611953600000000506e+02
4.300000000000003375e+00 -1.308643519999999967e+02 1.780763891199999853e+04 4.802560000000000162e-01 9.191547520000000304e+02
4.350000000000003197e+00 -1.305031360000000120e+02 1.771065075200000138e+04 -3.150495999999999963e+00 1.047826943999999912e+03
4.400000000000003908e+00 -1.273072640000000035e+02 1.682610764800000106e+04 -2.772479999999999944e-01 1.095850239999999985e+03
4.450000000000003730e+00 -1.265666879999999992e+02 1.661472371199999907e+04 -3.504080000000000084e+00 8.556416960000000245e+02
4.500000000000003553e+00 -1.236905600000000049e+02 1.600084992000000057e+04 -7.243056000000000161e+00 1.042176607999999987e+03
4.550000000000003375e+00 -1.208022720000000021e+02 1.519977715200000057e+04 8.331359999999999877e-01 8.873002559999999903e+02
4.600000000000003197e+00 -1.214204479999999933e+02 1.541978406399999949e+04 -8.996960000000000512e-01 7.335515840000000480e+02
4.650000000000003908e+00 -1.170370879999999971e+02 1.436131110400000034e+04 -2.738415999999999961e+00 8.236573120000000472e+02
4.700000000000003730e+00 -1.165999680000000041e+02 1.425058291199999985e+04 1.249152000000000040e+00 8.562022399999999607e+02
4.750000000000003553e+00 -1.169427519999999987e+02 1.435060748799999965e+04 1.403807999999999945e+00 8.006806400000000394e+02
4.800000000000004263e+00 -1.137017919999999975e+02 1.357010700800000086e+04 3.981263999999999914e+00 9.094342080000000124e+02
4.850000000000004086e+00 -1.125637439999999998e+02 1.332739443199999914e+04 3.061760000000000037e-01 7.904940159999999878e+02
4.900000000000003908e+00 -1.095573760000000050e+02 1.262764287999999942e+04 -2.715775999999999968e+00 7.927157120000000532e+02
4.950000000000003730e+00 -1.107886400000000009e+02 1.291534476800000084e+04 -1.137439999999999979e-01 7.086687040000000479e+02
