5.000000000000000000e-01 -2.047983615999999984e+03 4.194270445567999966e+06 1.023991807999999992e+03 1.048567611391999992e+06
5.500000000000000444e-01 -2.047983615999999984e+03 4.194270445567999966e+06 1.023991807999999992e+03 1.048567611391999992e+06
6.000000000000000888e-01 -2.047983615999999984e+03 4.194270445567999966e+06 1.023991807999999992e+03 1.048567611391999992e+06
6.500000000000001332e-01 -2.047890176000000110e+03 4.193888462848000228e+06 1.023968447999999967e+03 1.048519816832000040e+06
7.000000000000001776e-01 -2.047940736000000015e+03 4.194095152127999812e+06 1.023981088000000000e+03 1.048545678272000048e+06
7.500000000000002220e-01 -2.047802687999999989e+03 4.193530811904000118e+06 1.023946576000000050e+03 1.048475066720000003e+06
8.000000000000002665e-01 -2.047397568000000092e+03 4.191875092991999816e+06 1.023845295999999962e+03 1.048267873568000039e+06
8.500000000000003109e-01 -2.047036992000000055e+03 4.190401366528000217e+06 1.023755151999999953e+03 1.048083458208000055e+06
9.000000000000003553e-01 -2.046541024000000107e+03 4.188376039040000178e+06 1.023624048000000016e+03 1.047815391840000055e+06
9.500000000000003997e-01 -2.046025759999999991e+03 4.186270825087999925e+06 1.023498527999999965e+03 1.047558635520000011e+06
1.000000000000000444e+00 -2.044499360000000024e+03 4.180038674815999810e+06 1.023073055999999951e+03 1.046689072831999976e+06
1.050000000000000488e+00 -2.043918143999999984e+03 4.177666827008000109e+06 1.022964768000000049e+03 1.046467345280000009e+06
1.100000000000000533e+00 -2.041471968000000061e+03 4.167692787839999888e+06 1.022333455999999956e+03 1.045177452063999954e+06
1.150000000000000577e+00 -2.039753664000000072e+03 4.160696021503999829e+06 1.021864688000000001e+03 1.044220575712000020e+06
1.200000000000000622e+00 -2.032487712000000101e+03 4.131161073536000215e+06 1.019927584000000024e+03 1.040269584511999972e+06
1.250000000000000666e+00 -2.033105088000000023e+03 4.133670424831999931e+06 1.020146688000000040e+03 1.040716178880000021e+06
1.300000000000000711e+00 -2.026242975999999999e+03 4.105876586112000048e+06 1.018197007999999983e+03 1.036748054432000034e+06
1.350000000000000755e+00 -2.021389439999999922e+03 4.086267352576000150e+06 1.016919968000000040e+03 1.034152013440000010e+06
1.400000000000000799e+00 -2.017398944000000029e+03 4.070226827647999860e+06 1.015092463999999950e+03 1.030462330272000050e+06
1.450000000000000844e+00 -2.004869216000000051e+03 4.019926417280000169e+06 1.012377439999999979e+03 1.024947559872000013e+06
1.500000000000000888e+00 -1.998118048000000044e+03 3.993102483328000177e+06 1.010247872000000029e+03 1.020662775808000006e+06
1.550000000000000933e+00 -1.988104671999999937e+03 3.953072576384000015e+06 1.007364831999999979e+03 1.014834906944000046e+06
1.600000000000000977e+00 -1.970373855999999932e+03 3.883066342271999922e+06 1.001979552000000012e+03 1.004034235391999944e+06
1.650000000000001021e+00 -1.955169824000000062e+03 3.823487771776000038e+06 9.970844479999999521e+02 9.942627218560000183e+05
1.700000000000001066e+00 -1.950023488000000043e+03 3.803567639551999979e+06 9.955207360000000563e+02 9.911772012160000158e+05
1.750000000000001110e+00 -1.924362399999999980e+03 3.704803061887999997e+06 9.861091199999999617e+02 9.726503060479999986e+05
1.800000000000001155e+00 -1.905194848000000093e+03 3.631371905408000108e+06 9.763174880000000257e+02 9.535764666560000041e+05
1.850000000000001199e+00 -1.893294720000000098e+03 3.585818308863999788e+06 9.774696159999999736e+02 9.556157002560000401e+05
1.900000000000001243e+00 -1.839855007999999998e+03 3.387469544832000043e+06 9.558297280000000455e+02 9.140422593280000146e+05
1.950000000000001288e+00 -1.821917247999999972e+03 3.321469401343999896e+06 9.479074080000000322e+02 8.989400165440000128e+05
2.000000000000001332e+00 -1.795386655999999903e+03 3.226787120000000112e+06 9.336906880000000228e+02 8.727234874240000499e+05
2.050000000000001599e+00 -1.726255519999999933e+03 2.984893337727999780e+06 9.045001760000000104e+02 8.193649323840000434e+05
2.100000000000001421e+00 -1.708907232000000022e+03 2.924433179519999772e+06 8.987620799999999690e+02 8.087769226880000206e+05
2.150000000000001243e+00 -1.663773727999999892e+03 2.770623194496000186e+06 8.766150720000000547e+02 7.691810409600000130e+05
2.200000000000001510e+00 -1.505235552000000098e+03 2.269410053503999952e+06 7.044026559999999790e+02 4.979898048640000052e+05
2.250000000000001776e+00 -1.544509855999999900e+03 2.393038994303999934e+06 8.022506720000000087e+02 6.465891771200000076e+05
