5.000000000000000000e-01 -7.999935999999999936e+00 6.399948799999999949e+01 3.999967999999999968e+00 1.599987199999999987e+01
5.500000000000000444e-01 -7.999935999999999936e+00 6.399948799999999949e+01 3.999967999999999968e+00 1.599987199999999987e+01
6.000000000000000888e-01 -7.998847999999999736e+00 6.399078399999999789e+01 -2.706735999999999809e+00 1.599804800000000071e+01
6.500000000000001332e-01 -7.999935999999999936e+00 6.399948799999999949e+01 -3.999967999999999968e+00 1.599987199999999987e+01
7.000000000000001776e-01 -7.999552000000000440e+00 6.399641600000000352e+01 -3.999855999999999856e+00 1.599926400000000015e+01
7.500000000000002220e-01 -7.999424000000000312e+00 6.399539200000000250e+01 -3.999776000000000220e+00 1.599904000000000082e+01
8.000000000000002665e-01 -7.998207999999999984e+00 6.398566399999999987e+01 -3.157808000000000170e+00 1.599695999999999962e+01
8.500000000000003109e-01 -7.998015999999999792e+00 6.398412799999999834e+01 -3.275103999999999793e+00 1.599667200000000022e+01
9.000000000000003553e-01 -7.993024000000000129e+00 6.394419200000000103e+01 -7.721120000000000205e-01 1.598825599999999980e+01
9.500000000000003997e-01 -7.988480000000000025e+00 6.390784000000000020e+01 1.875328000000000106e+00 1.598073600000000027e+01
1.000000000000000444e+00 -7.984767999999999866e+00 6.387814399999999893e+01 5.549600000000000088e-01 1.597475200000000051e+01
1.050000000000000488e+00 -7.965440000000000076e+00 6.372352000000000061e+01 -7.952320000000000499e-01 1.594214400000000076e+01
1.100000000000000533e+00 -7.968639999999999723e+00 6.374911999999999779e+01 -2.105599999999999972e-01 1.594777599999999929e+01
1.150000000000000577e+00 -7.950656000000000390e+00 6.360524800000000312e+01 2.140479999999999883e-01 1.591756799999999927e+01
1.200000000000000622e+00 -7.952575999999999645e+00 6.362060799999999716e+01 -4.772480000000000055e-01 1.592159999999999975e+01
1.250000000000000666e+00 -7.919552000000000369e+00 6.335641600000000295e+01 -6.588800000000000212e-02 1.586636799999999958e+01
1.300000000000000711e+00 -7.914752000000000010e+00 6.331801600000000008e+01 -2.886400000000000077e-01 1.585804800000000014e+01
1.350000000000000755e+00 -7.860032000000000352e+00 6.288025600000000281e+01 -1.759360000000000090e-01 1.576627200000000073e+01
1.400000000000000799e+00 -7.843647999999999954e+00 6.275123200000000168e+01 -1.170559999999999934e-01 1.573958400000000069e+01
1.450000000000000844e+00 -7.804672000000000054e+00 6.243942400000000248e+01 1.082079999999999986e-01 1.567491200000000084e+01
1.500000000000000888e+00 -7.796543999999999919e+00 6.237440000000000140e+01 2.758079999999999976e-01 1.566118400000000044e+01
1.550000000000000933e+00 -7.745344000000000229e+00 6.196377600000000285e+01 6.276800000000000435e-02 1.557539200000000079e+01
1.600000000000000977e+00 -7.696191999999999922e+00 6.157465599999999739e+01 -3.616639999999999855e-01 1.549408000000000030e+01
1.650000000000001021e+00 -7.653056000000000303e+00 6.122956800000000044e+01 1.790400000000000047e-01 1.542176000000000080e+01
1.700000000000001066e+00 -7.590463999999999878e+00 6.073395200000000216e+01 2.706399999999999917e-01 1.531888000000000005e+01
1.750000000000001110e+00 -7.523839999999999861e+00 6.020505599999999902e+01 2.121439999999999992e-01 1.520777600000000085e+01
1.800000000000001155e+00 -7.465855999999999604e+00 5.974323199999999900e+01 2.877759999999999763e-01 1.511020800000000008e+01
1.850000000000001199e+00 -7.433151999999999759e+00 5.948057599999999923e+01 -1.980320000000000136e-01 1.505616000000000021e+01
1.900000000000001243e+00 -7.352511999999999937e+00 5.884057599999999866e+01 -1.948799999999999838e-02 1.492281599999999919e+01
1.950000000000001288e+00 -7.291392000000000095e+00 5.836185600000000306e+01 -1.962240000000000095e-01 1.482227199999999989e+01
2.000000000000001332e+00 -7.247104000000000212e+00 5.801574399999999798e+01 -2.383200000000000041e-01 1.474972799999999928e+01
2.050000000000001599e+00 -7.080960000000000143e+00 5.670297599999999960e+01 2.131200000000000039e-01 1.447283200000000036e+01
2.100000000000001421e+00 -7.070592000000000432e+00 5.662412799999999891e+01 1.173440000000000039e-01 1.445606399999999958e+01
2.150000000000001243e+00 -6.999103999999999992e+00 5.604915199999999942e+01 5.575999999999999707e-02 1.433692800000000034e+01
2.200000000000001510e+00 -6.863807999999999687e+00 5.499136000000000024e+01 7.780800000000000216e-02 1.411158400000000057e+01
2.250000000000001776e+00 -6.823743999999999588e+00 5.466879999999999740e+01 -1.716799999999999923e-02 1.404668799999999962e+01
2.300000000000001599e+00 -6.732607999999999926e+00 5.398272000000000048e+01 2.000000000000000042e-03 1.389718399999999932e+01
2.350000000000001421e+00 -6.688767999999999603e+00 5.362790400000000091e+01 3.267199999999999965e-02 1.382470400000000055e+01
